reach_id,site_id,date,reach,taxon_id,month,year,year_month,measured_reach_length,n,mean_wetted_width_m,sd_wetted_width_m,fixed_random_reach,1,2,3,target_taxa_present,site_int,increased
MAYF.20221118.09,MAYF,2022-11-18,09,NA,11,2022,2022_11,81,1,4.567951219512195,1.1485118390000018,fixed,55,27,23,NA,354,depletion
MCDI.20170419.02,MCDI,2017-04-19,02,ETHSPE,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054,fixed,3,29,19,NA,355,no depletion
MCDI.20170419.02,MCDI,2017-04-19,02,NA,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054,fixed,82,9,4,NA,356,depletion
MCDI.20170420.04,MCDI,2017-04-20,04,NA,4,2017,2017_4,80,1,4.923924731182796,2.042742930740054,fixed,84,16,13,NA,357,depletion
MCDI.20171024.02,MCDI,2017-10-24,02,CAMANO,10,2017,2017_10,90,1,4.923924731182796,2.042742930740054,fixed,10,50,50,NA,358,no depletion
MCDI.20171024.02,MCDI,2017-10-24,02,NA,10,2017,2017_10,90,1,4.923924731182796,2.042742930740054,fixed,149,59,36,NA,359,depletion
MCDI.20171026.04,MCDI,2017-10-26,04,CAMANO,10,2017,2017_10,80,1,4.923924731182796,2.042742930740054,fixed,101,90,82,NA,360,depletion
MCDI.20171026.04,MCDI,2017-10-26,04,NA,10,2017,2017_10,80,1,4.923924731182796,2.042742930740054,fixed,141,51,32,NA,361,depletion
MCDI.20180418.02,MCDI,2018-04-18,02,CAMANO,4,2018,2018_4,74,1,4.923924731182796,2.042742930740054,fixed,2,52,35,NA,362,no depletion
MCDI.20180418.02,MCDI,2018-04-18,02,NA,4,2018,2018_4,74,1,4.923924731182796,2.042742930740054,fixed,90,39,41,NA,363,depletion
MCDI.20180419.04,MCDI,2018-04-19,04,CAMANO,4,2018,2018_4,82,1,4.923924731182796,2.042742930740054,fixed,13,36,47,NA,364,no depletion
MCDI.20180419.04,MCDI,2018-04-19,04,NA,4,2018,2018_4,82,1,4.923924731182796,2.042742930740054,fixed,95,21,41,NA,365,depletion
MCDI.20181024.02,MCDI,2018-10-24,02,NA,10,2018,2018_10,92,1,4.923924731182796,2.042742930740054,fixed,97,55,44,NA,366,depletion
MCDI.20181026.04,MCDI,2018-10-26,04,NA,10,2018,2018_10,94,1,4.923924731182796,2.042742930740054,fixed,126,31,34,NA,367,depletion
MCDI.20190417.02,MCDI,2019-04-17,02,NA,4,2019,2019_4,96,1,4.923924731182796,2.042742930740054,fixed,76,78,21,NA,368,depletion
MCDI.20190418.04,MCDI,2019-04-18,04,NA,4,2019,2019_4,103,1,4.923924731182796,2.042742930740054,fixed,106,29,14,NA,369,depletion
MCDI.20191031.02,MCDI,2019-10-31,02,CAMANO,10,2019,2019_10,95,1,4.923924731182796,2.042742930740054,fixed,22,37,22,NA,370,depletion
MCDI.20191031.02,MCDI,2019-10-31,02,NA,10,2019,2019_10,95,1,4.923924731182796,2.042742930740054,fixed,82,15,10,NA,371,depletion
MCDI.20191101.04,MCDI,2019-11-01,04,NA,11,2019,2019_11,NA,NA,4.923924731182796,2.042742930740054,fixed,70,42,16,NA,372,depletion
MCDI.20200616.02,MCDI,2020-06-16,02,NA,6,2020,2020_6,99,1,4.923924731182796,2.042742930740054,fixed,102,32,7,NA,373,depletion
MCDI.20201030.02,MCDI,2020-10-30,02,CAMANO,10,2020,2020_10,73,1,4.923924731182796,2.042742930740054,fixed,37,84,62,NA,374,no depletion
MCDI.20201030.02,MCDI,2020-10-30,02,NA,10,2020,2020_10,73,1,4.923924731182796,2.042742930740054,fixed,87,68,24,NA,375,depletion
MCDI.20201102.04,MCDI,2020-11-02,04,CAMANO,11,2020,2020_11,NA,NA,4.923924731182796,2.042742930740054,fixed,34,78,62,NA,376,no depletion
MCDI.20201102.04,MCDI,2020-11-02,04,ETHSPE,11,2020,2020_11,NA,NA,4.923924731182796,2.042742930740054,fixed,60,179,72,NA,377,no depletion
MCDI.20201102.04,MCDI,2020-11-02,04,NA,11,2020,2020_11,NA,NA,4.923924731182796,2.042742930740054,fixed,167,40,28,NA,378,depletion
MCDI.20210428.02,MCDI,2021-04-28,02,CAMANO,4,2021,2021_4,94,1,4.923924731182796,2.042742930740054,fixed,154,45,25,NA,379,depletion
MCDI.20210428.02,MCDI,2021-04-28,02,ETHSPE,4,2021,2021_4,94,1,4.923924731182796,2.042742930740054,fixed,68,95,55,NA,380,depletion
MCDI.20210428.02,MCDI,2021-04-28,02,NA,4,2021,2021_4,94,1,4.923924731182796,2.042742930740054,fixed,143,12,5,NA,381,depletion
MCDI.20211026.02,MCDI,2021-10-26,02,NA,10,2021,2021_10,79,1,4.923924731182796,2.042742930740054,fixed,37,44,50,NA,382,no depletion
MCRA.20171002.06,MCRA,2017-10-02,06,NA,10,2017,2017_10,90,1,5.67609375,2.1661126584187844,fixed,17,25,12,NA,383,depletion
MCRA.20171003.04,MCRA,2017-10-03,04,NA,10,2017,2017_10,100,1,5.67609375,2.1661126584187844,fixed,31,24,13,NA,384,depletion
MCRA.20171004.08,MCRA,2017-10-04,08,NA,10,2017,2017_10,95,1,5.67609375,2.1661126584187844,fixed,48,14,2,NA,385,depletion
MCRA.20181001.04,MCRA,2018-10-01,04,NA,10,2018,2018_10,106,1,5.67609375,2.1661126584187844,fixed,52,24,6,NA,386,depletion
MCRA.20181002.06,MCRA,2018-10-02,06,NA,10,2018,2018_10,87,1,5.67609375,2.1661126584187844,fixed,19,14,5,NA,387,depletion
MCRA.20181003.08,MCRA,2018-10-03,08,NA,10,2018,2018_10,109,1,5.67609375,2.1661126584187844,fixed,36,11,16,NA,388,depletion
MCRA.20191008.04,MCRA,2019-10-08,04,NA,10,2019,2019_10,102,1,5.67609375,2.1661126584187844,fixed,37,18,8,NA,389,depletion
MCRA.20191009.06,MCRA,2019-10-09,06,NA,10,2019,2019_10,88,1,5.67609375,2.1661126584187844,fixed,18,11,13,NA,390,depletion
MCRA.20211102.04,MCRA,2021-11-02,04,NA,11,2021,2021_11,101,1,5.67609375,2.1661126584187844,fixed,10,6,8,NA,391,depletion
MCRA.20211103.06,MCRA,2021-11-03,06,NA,11,2021,2021_11,80,1,5.67609375,2.1661126584187844,fixed,7,8,11,NA,392,no depletion
MCRA.20211103.08,MCRA,2021-11-03,08,NA,11,2021,2021_11,102,1,5.67609375,2.1661126584187844,fixed,9,5,3,NA,393,depletion
MCRA.20220928.04,MCRA,2022-09-28,04,NA,9,2022,2022_9,105,1,5.67609375,2.1661126584187844,fixed,23,16,14,NA,394,depletion
OKSR.20190605.03,OKSR,2019-06-05,03,NA,6,2019,2019_6,115,1,7.1363859649122805,3.085280399739697,fixed,1,1,0,N,395,depletion
OKSR.20190606.09,OKSR,2019-06-06,09,NA,6,2019,2019_6,107,1,7.1363859649122805,3.085280399739697,fixed,0,2,2,N,396,no depletion
OKSR.20210811.03,OKSR,2021-08-11,03,NA,8,2021,2021_8,106,1,7.1363859649122805,3.085280399739697,fixed,12,3,27,NA,397,no depletion
OKSR.20210812.06,OKSR,2021-08-12,06,NA,8,2021,2021_8,72,1,7.1363859649122805,3.085280399739697,fixed,7,11,19,NA,398,no depletion
OKSR.20220815.03,OKSR,2022-08-15,03,NA,8,2022,2022_8,110,1,7.1363859649122805,3.085280399739697,fixed,7,10,12,NA,399,no depletion
OKSR.20220816.06,OKSR,2022-08-16,06,NA,8,2022,2022_8,80,1,7.1363859649122805,3.085280399739697,fixed,9,14,6,NA,400,depletion
OKSR.20220817.09,OKSR,2022-08-17,09,NA,8,2022,2022_8,104,1,7.1363859649122805,3.085280399739697,fixed,8,4,4,NA,401,depletion
POSE.20161116.02,POSE,2016-11-16,02,RHICAT,11,2016,2016_11,94.3,1,6.213586956521739,3.8538325537293456,fixed,84,61,52,NA,402,depletion
POSE.20161116.02,POSE,2016-11-16,02,NA,11,2016,2016_11,94.3,1,6.213586956521739,3.8538325537293456,fixed,76,9,14,NA,403,depletion
POSE.20161117.07,POSE,2016-11-17,07,RHICAT,11,2016,2016_11,114,1,6.213586956521739,3.8538325537293456,fixed,109,84,51,NA,404,depletion
POSE.20161117.07,POSE,2016-11-17,07,NA,11,2016,2016_11,114,1,6.213586956521739,3.8538325537293456,fixed,65,20,15,NA,405,depletion
POSE.20161118.09,POSE,2016-11-18,09,RHICAT,11,2016,2016_11,96,1,6.213586956521739,3.8538325537293456,fixed,167,82,40,NA,406,depletion
POSE.20161118.09,POSE,2016-11-18,09,NA,11,2016,2016_11,96,1,6.213586956521739,3.8538325537293456,fixed,89,25,14,NA,407,depletion
POSE.20170403.02,POSE,2017-04-03,02,NA,4,2017,2017_4,94.3,1,6.213586956521739,3.8538325537293456,fixed,58,31,18,NA,408,depletion
POSE.20170404.07,POSE,2017-04-04,07,RHICAT,4,2017,2017_4,114,1,6.213586956521739,3.8538325537293456,fixed,19,24,7,NA,409,depletion
POSE.20170404.07,POSE,2017-04-04,07,NA,4,2017,2017_4,114,1,6.213586956521739,3.8538325537293456,fixed,80,18,10,NA,410,depletion
POSE.20170405.09,POSE,2017-04-05,09,NA,4,2017,2017_4,96,1,6.213586956521739,3.8538325537293456,fixed,63,14,20,NA,411,depletion
POSE.20171030.02,POSE,2017-10-30,02,NA,10,2017,2017_10,98,1,6.213586956521739,3.8538325537293456,fixed,61,40,25,NA,412,depletion
POSE.20171031.07,POSE,2017-10-31,07,NA,10,2017,2017_10,111,1,6.213586956521739,3.8538325537293456,fixed,63,18,7,NA,413,depletion
POSE.20171101.09,POSE,2017-11-01,09,RHIATR,11,2017,2017_11,103,1,6.213586956521739,3.8538325537293456,fixed,6,24,14,NA,414,no depletion
POSE.20171101.09,POSE,2017-11-01,09,NA,11,2017,2017_11,103,1,6.213586956521739,3.8538325537293456,fixed,61,7,8,NA,415,depletion
POSE.20180402.02,POSE,2018-04-02,02,NA,4,2018,2018_4,98,1,6.213586956521739,3.8538325537293456,fixed,63,30,29,NA,416,depletion
POSE.20180403.07,POSE,2018-04-03,07,NA,4,2018,2018_4,118,1,6.213586956521739,3.8538325537293456,fixed,47,27,16,NA,417,depletion
POSE.20180404.09,POSE,2018-04-04,09,NA,4,2018,2018_4,104,1,6.213586956521739,3.8538325537293456,fixed,40,23,15,NA,418,depletion
POSE.20181112.02,POSE,2018-11-12,02,NA,11,2018,2018_11,97,1,6.213586956521739,3.8538325537293456,fixed,81,24,2,NA,419,depletion
POSE.20181113.07,POSE,2018-11-13,07,NA,11,2018,2018_11,112,1,6.213586956521739,3.8538325537293456,fixed,68,35,11,NA,420,depletion
POSE.20181114.09,POSE,2018-11-14,09,NA,11,2018,2018_11,104,1,6.213586956521739,3.8538325537293456,fixed,84,27,1,NA,421,depletion
POSE.20190408.02,POSE,2019-04-08,02,NA,4,2019,2019_4,98,1,6.213586956521739,3.8538325537293456,fixed,65,40,23,NA,422,depletion
POSE.20190410.07,POSE,2019-04-10,07,RHIATR,4,2019,2019_4,112,1,6.213586956521739,3.8538325537293456,fixed,13,29,12,NA,423,depletion
POSE.20190410.07,POSE,2019-04-10,07,NA,4,2019,2019_4,112,1,6.213586956521739,3.8538325537293456,fixed,105,23,6,NA,424,depletion
POSE.20190411.09,POSE,2019-04-11,09,NA,4,2019,2019_4,106,1,6.213586956521739,3.8538325537293456,fixed,85,16,11,NA,425,depletion
POSE.20191111.02,POSE,2019-11-11,02,RHIATR,11,2019,2019_11,99,1,6.213586956521739,3.8538325537293456,fixed,20,24,34,NA,426,no depletion
POSE.20191111.02,POSE,2019-11-11,02,NA,11,2019,2019_11,99,1,6.213586956521739,3.8538325537293456,fixed,73,27,12,NA,427,depletion
POSE.20191112.07,POSE,2019-11-12,07,RHIATR,11,2019,2019_11,111,1,6.213586956521739,3.8538325537293456,fixed,33,29,16,NA,428,depletion
POSE.20191112.07,POSE,2019-11-12,07,NA,11,2019,2019_11,111,1,6.213586956521739,3.8538325537293456,fixed,68,5,9,NA,429,depletion
POSE.20191114.09,POSE,2019-11-14,09,RHIATR,11,2019,2019_11,105,1,6.213586956521739,3.8538325537293456,fixed,32,43,23,NA,430,depletion
POSE.20191114.09,POSE,2019-11-14,09,NA,11,2019,2019_11,105,1,6.213586956521739,3.8538325537293456,fixed,63,6,6,NA,431,depletion
POSE.20201109.02,POSE,2020-11-09,02,RHIATR,11,2020,2020_11,100,1,6.213586956521739,3.8538325537293456,fixed,36,39,21,NA,432,depletion
POSE.20201109.02,POSE,2020-11-09,02,NA,11,2020,2020_11,100,1,6.213586956521739,3.8538325537293456,fixed,70,23,10,NA,433,depletion
POSE.20201110.07,POSE,2020-11-10,07,NA,11,2020,2020_11,113,1,6.213586956521739,3.8538325537293456,fixed,71,21,10,NA,434,depletion
POSE.20201111.09,POSE,2020-11-11,09,NA,11,2020,2020_11,103,1,6.213586956521739,3.8538325537293456,fixed,64,15,8,NA,435,depletion
POSE.20210405.02,POSE,2021-04-05,02,NA,4,2021,2021_4,98,1,6.213586956521739,3.8538325537293456,fixed,64,26,15,NA,436,depletion
POSE.20210406.07,POSE,2021-04-06,07,NA,4,2021,2021_4,111,1,6.213586956521739,3.8538325537293456,fixed,71,22,11,NA,437,depletion
POSE.20210407.09,POSE,2021-04-07,09,NA,4,2021,2021_4,104,1,6.213586956521739,3.8538325537293456,fixed,72,32,12,NA,438,depletion
POSE.20211025.02,POSE,2021-10-25,02,NA,10,2021,2021_10,98,1,6.213586956521739,3.8538325537293456,fixed,58,19,4,NA,439,depletion
POSE.20211026.07,POSE,2021-10-26,07,RHIATR,10,2021,2021_10,111,1,6.213586956521739,3.8538325537293456,fixed,7,25,10,NA,440,no depletion
POSE.20211026.07,POSE,2021-10-26,07,NA,10,2021,2021_10,111,1,6.213586956521739,3.8538325537293456,fixed,70,9,9,NA,441,depletion
POSE.20211027.09,POSE,2021-10-27,09,NA,10,2021,2021_10,106,1,6.213586956521739,3.8538325537293456,fixed,69,8,11,NA,442,depletion
POSE.20220404.02,POSE,2022-04-04,02,NA,4,2022,2022_4,98,1,6.213586956521739,3.8538325537293456,fixed,55,17,11,NA,443,depletion
POSE.20220405.07,POSE,2022-04-05,07,NA,4,2022,2022_4,112,1,6.213586956521739,3.8538325537293456,fixed,48,19,9,NA,444,depletion
POSE.20220406.09,POSE,2022-04-06,09,NA,4,2022,2022_4,100,1,6.213586956521739,3.8538325537293456,fixed,30,7,8,NA,445,depletion
POSE.20221031.02,POSE,2022-10-31,02,NA,10,2022,2022_10,95,1,6.213586956521739,3.8538325537293456,fixed,55,25,13,NA,446,depletion
POSE.20221101.07,POSE,2022-11-01,07,RHIATR,11,2022,2022_11,124,1,6.213586956521739,3.8538325537293456,fixed,21,22,12,NA,447,depletion
POSE.20221101.07,POSE,2022-11-01,07,NA,11,2022,2022_11,124,1,6.213586956521739,3.8538325537293456,fixed,58,7,6,NA,448,depletion
POSE.20221102.09,POSE,2022-11-02,09,RHIATR,11,2022,2022_11,104,1,6.213586956521739,3.8538325537293456,fixed,17,33,27,NA,449,no depletion
POSE.20221102.09,POSE,2022-11-02,09,NA,11,2022,2022_11,104,1,6.213586956521739,3.8538325537293456,fixed,66,8,11,NA,450,depletion
PRIN.20170228.03,PRIN,2017-02-28,03,NA,2,2017,2017_2,117,1,4.772333333333333,1.9931424878641257,fixed,63,71,33,NA,451,depletion
PRIN.20170301.07,PRIN,2017-03-01,07,NA,3,2017,2017_3,77,1,4.772333333333333,1.9931424878641257,fixed,68,57,27,NA,452,depletion
PRIN.20170302.10,PRIN,2017-03-02,10,NA,3,2017,2017_3,88,1,4.772333333333333,1.9931424878641257,fixed,83,36,29,NA,453,depletion
PRIN.20171114.03,PRIN,2017-11-14,03,GAMAFF,11,2017,2017_11,117,1,4.772333333333333,1.9931424878641257,fixed,65,95,51,NA,454,depletion
PRIN.20171114.03,PRIN,2017-11-14,03,NA,11,2017,2017_11,117,1,4.772333333333333,1.9931424878641257,fixed,123,23,18,NA,455,depletion
PRIN.20171115.07,PRIN,2017-11-15,07,FUNNOT,11,2017,2017_11,77,1,4.772333333333333,1.9931424878641257,fixed,57,41,28,NA,456,depletion
PRIN.20171115.07,PRIN,2017-11-15,07,NA,11,2017,2017_11,77,1,4.772333333333333,1.9931424878641257,fixed,104,7,2,NA,457,depletion
PRIN.20171116.10,PRIN,2017-11-16,10,GAMAFF,11,2017,2017_11,88,1,4.772333333333333,1.9931424878641257,fixed,24,67,41,NA,458,no depletion
PRIN.20171116.10,PRIN,2017-11-16,10,NA,11,2017,2017_11,88,1,4.772333333333333,1.9931424878641257,fixed,66,5,9,NA,459,depletion
PRIN.20180320.03,PRIN,2018-03-20,03,NA,3,2018,2018_3,109,1,4.772333333333333,1.9931424878641257,fixed,43,31,28,NA,460,depletion
PRIN.20180321.07,PRIN,2018-03-21,07,NA,3,2018,2018_3,76,1,4.772333333333333,1.9931424878641257,fixed,58,28,29,NA,461,depletion
PRIN.20180322.10,PRIN,2018-03-22,10,NA,3,2018,2018_3,85,1,4.772333333333333,1.9931424878641257,fixed,19,15,8,NA,462,depletion
PRIN.20181113.07,PRIN,2018-11-13,07,NA,11,2018,2018_11,78,1,4.772333333333333,1.9931424878641257,fixed,60,29,31,NA,463,depletion
PRIN.20181114.03,PRIN,2018-11-14,03,NA,11,2018,2018_11,108,1,4.772333333333333,1.9931424878641257,fixed,30,34,14,NA,464,depletion
PRIN.20181115.10,PRIN,2018-11-15,10,NA,11,2018,2018_11,89,1,4.772333333333333,1.9931424878641257,fixed,19,36,16,NA,465,depletion
PRIN.20190226.03,PRIN,2019-02-26,03,NA,2,2019,2019_2,107,1,4.772333333333333,1.9931424878641257,fixed,37,41,12,NA,466,depletion
PRIN.20190227.10,PRIN,2019-02-27,10,NA,2,2019,2019_2,85,1,4.772333333333333,1.9931424878641257,fixed,24,21,17,NA,467,depletion
PRIN.20190228.07,PRIN,2019-02-28,07,NA,2,2019,2019_2,81,1,4.772333333333333,1.9931424878641257,fixed,63,35,36,NA,468,depletion
PRIN.20191118.03,PRIN,2019-11-18,03,NA,11,2019,2019_11,111,1,4.772333333333333,1.9931424878641257,fixed,44,28,19,NA,469,depletion
PRIN.20191119.07,PRIN,2019-11-19,07,GAMAFF,11,2019,2019_11,82,1,4.772333333333333,1.9931424878641257,fixed,124,167,30,NA,470,depletion
PRIN.20191119.07,PRIN,2019-11-19,07,NA,11,2019,2019_11,82,1,4.772333333333333,1.9931424878641257,fixed,94,15,1,NA,471,depletion
PRIN.20191120.10,PRIN,2019-11-20,10,NA,11,2019,2019_11,86,1,4.772333333333333,1.9931424878641257,fixed,16,18,14,NA,472,depletion
PRIN.20200310.03,PRIN,2020-03-10,03,NA,3,2020,2020_3,105,1,4.772333333333333,1.9931424878641257,fixed,38,70,15,NA,473,depletion
PRIN.20200311.10,PRIN,2020-03-11,10,NA,3,2020,2020_3,86,1,4.772333333333333,1.9931424878641257,fixed,41,24,1,NA,474,depletion
PRIN.20200312.07,PRIN,2020-03-12,07,GAMAFF,3,2020,2020_3,79,1,4.772333333333333,1.9931424878641257,fixed,9,60,39,NA,475,no depletion
PRIN.20200312.07,PRIN,2020-03-12,07,NA,3,2020,2020_3,79,1,4.772333333333333,1.9931424878641257,fixed,100,33,20,NA,476,depletion
PRIN.20211116.03,PRIN,2021-11-16,03,GAMAFF,11,2021,2021_11,121,1,4.772333333333333,1.9931424878641257,fixed,140,161,127,NA,477,depletion
PRIN.20211116.03,PRIN,2021-11-16,03,NA,11,2021,2021_11,121,1,4.772333333333333,1.9931424878641257,fixed,121,33,16,NA,478,depletion
PRIN.20211117.07,PRIN,2021-11-17,07,GAMAFF,11,2021,2021_11,82,1,4.772333333333333,1.9931424878641257,fixed,54,199,89,NA,479,no depletion
PRIN.20211117.07,PRIN,2021-11-17,07,NA,11,2021,2021_11,82,1,4.772333333333333,1.9931424878641257,fixed,110,50,26,NA,480,depletion
PRIN.20211119.10,PRIN,2021-11-19,10,GAMAFF,11,2021,2021_11,86,1,4.772333333333333,1.9931424878641257,fixed,264,153,97,NA,481,depletion
PRIN.20211119.10,PRIN,2021-11-19,10,NA,11,2021,2021_11,86,1,4.772333333333333,1.9931424878641257,fixed,71,20,11,NA,482,depletion
REDB.20161020.02,REDB,2016-10-20,02,NA,10,2016,2016_10,85,1,2.702589861751152,0.9827773462278955,fixed,20,11,9,NA,483,depletion
REDB.20161021.05,REDB,2016-10-21,05,NA,10,2016,2016_10,107,1,2.702589861751152,0.9827773462278955,fixed,31,16,9,NA,484,depletion
REDB.20161022.07,REDB,2016-10-22,07,NA,10,2016,2016_10,90,1,2.702589861751152,0.9827773462278955,fixed,18,14,10,NA,485,depletion
REDB.20171019.02,REDB,2017-10-19,02,NA,10,2017,2017_10,85,1,2.702589861751152,0.9827773462278955,fixed,5,6,8,NA,486,no depletion
REDB.20171020.07,REDB,2017-10-20,07,NA,10,2017,2017_10,93,1,2.702589861751152,0.9827773462278955,fixed,12,17,8,NA,487,depletion
REDB.20171021.05,REDB,2017-10-21,05,NA,10,2017,2017_10,107,1,2.702589861751152,0.9827773462278955,fixed,13,2,2,NA,488,depletion
REDB.20180423.02,REDB,2018-04-23,02,NA,4,2018,2018_4,85,1,2.702589861751152,0.9827773462278955,fixed,0,1,1,N,489,no depletion
REDB.20180425.07,REDB,2018-04-25,07,NA,4,2018,2018_4,93,1,2.702589861751152,0.9827773462278955,fixed,2,3,1,NA,490,depletion
REDB.20180427.05,REDB,2018-04-27,05,NA,4,2018,2018_4,107,1,2.702589861751152,0.9827773462278955,fixed,2,1,1,NA,491,depletion
REDB.20181015.02,REDB,2018-10-15,02,NA,10,2018,2018_10,85,1,2.702589861751152,0.9827773462278955,fixed,0,1,0,N,492,depletion
REDB.20181017.05,REDB,2018-10-17,05,NA,10,2018,2018_10,107,1,2.702589861751152,0.9827773462278955,fixed,2,1,0,N,493,depletion
REDB.20181018.07,REDB,2018-10-18,07,NA,10,2018,2018_10,93,1,2.702589861751152,0.9827773462278955,fixed,6,3,4,NA,494,depletion
REDB.20191014.02,REDB,2019-10-14,02,NA,10,2019,2019_10,85,1,2.702589861751152,0.9827773462278955,fixed,14,3,3,NA,495,depletion
REDB.20191015.05,REDB,2019-10-15,05,NA,10,2019,2019_10,107,1,2.702589861751152,0.9827773462278955,fixed,6,2,1,NA,496,depletion
REDB.20191016.07,REDB,2019-10-16,07,NA,10,2019,2019_10,93,1,2.702589861751152,0.9827773462278955,fixed,4,5,2,NA,497,depletion
REDB.20221024.02,REDB,2022-10-24,02,NA,10,2022,2022_10,80,1,2.702589861751152,0.9827773462278955,fixed,3,0,2,N,498,depletion
REDB.20221026.05,REDB,2022-10-26,05,NA,10,2022,2022_10,93,1,2.702589861751152,0.9827773462278955,fixed,1,1,0,N,499,depletion
REDB.20221027.07,REDB,2022-10-27,07,NA,10,2022,2022_10,91,1,2.702589861751152,0.9827773462278955,fixed,3,0,1,N,500,depletion
SYCA.20190220.04,SYCA,2019-02-20,04,NA,2,2019,2019_2,113,1,4.525212264150944,2.3260914878146455,fixed,2,2,2,NA,501,depletion
SYCA.20190625.04,SYCA,2019-06-25,04,PIMPRO,6,2019,2019_6,106,1,4.525212264150944,2.3260914878146455,fixed,108,45,19,NA,502,depletion
SYCA.20190625.04,SYCA,2019-06-25,04,NA,6,2019,2019_6,106,1,4.525212264150944,2.3260914878146455,fixed,50,50,50,NA,503,depletion
SYCA.20190626.06,SYCA,2019-06-26,06,CYPSPP3,6,2019,2019_6,100,1,4.525212264150944,2.3260914878146455,fixed,85,49,6,NA,504,depletion
SYCA.20190626.06,SYCA,2019-06-26,06,NA,6,2019,2019_6,100,1,4.525212264150944,2.3260914878146455,fixed,50,50,50,NA,505,depletion
SYCA.20190627.10,SYCA,2019-06-27,10,CYPSPP3,6,2019,2019_6,106,1,4.525212264150944,2.3260914878146455,fixed,241,67,45,NA,506,depletion
SYCA.20190627.10,SYCA,2019-06-27,10,NA,6,2019,2019_6,106,1,4.525212264150944,2.3260914878146455,fixed,55,54,50,NA,507,depletion
SYCA.20200204.04,SYCA,2020-02-04,04,NA,2,2020,2020_2,98,1,4.525212264150944,2.3260914878146455,fixed,33,46,41,NA,508,no depletion
SYCA.20200205.06,SYCA,2020-02-05,06,NA,2,2020,2020_2,98,1,4.525212264150944,2.3260914878146455,fixed,53,51,51,NA,509,depletion
SYCA.20200206.10,SYCA,2020-02-06,10,CYPSPP3,2,2020,2020_2,109,1,4.525212264150944,2.3260914878146455,fixed,76,36,10,NA,510,depletion
SYCA.20200206.10,SYCA,2020-02-06,10,NA,2,2020,2020_2,109,1,4.525212264150944,2.3260914878146455,fixed,61,66,59,NA,511,depletion
SYCA.20201014.06,SYCA,2020-10-14,06,AGOCHR,10,2020,2020_10,92,1,4.525212264150944,2.3260914878146455,fixed,647,443,286,NA,512,depletion
SYCA.20201014.06,SYCA,2020-10-14,06,NA,10,2020,2020_10,92,1,4.525212264150944,2.3260914878146455,fixed,58,58,53,NA,513,depletion
SYCA.20220201.06,SYCA,2022-02-01,06,AGOCHR,2,2022,2022_2,103,1,4.525212264150944,2.3260914878146455,fixed,4,95,2,NA,514,depletion
SYCA.20220201.06,SYCA,2022-02-01,06,NA,2,2022,2022_2,103,1,4.525212264150944,2.3260914878146455,fixed,50,51,50,NA,515,depletion
SYCA.20220202.04,SYCA,2022-02-02,04,AGOCHR,2,2022,2022_2,103,1,4.525212264150944,2.3260914878146455,fixed,483,237,117,NA,516,depletion
SYCA.20220202.04,SYCA,2022-02-02,04,NA,2,2022,2022_2,103,1,4.525212264150944,2.3260914878146455,fixed,50,50,50,NA,517,depletion
SYCA.20220203.10,SYCA,2022-02-03,10,AGOCHR,2,2022,2022_2,106,1,4.525212264150944,2.3260914878146455,fixed,108,75,182,NA,518,no depletion
SYCA.20220203.10,SYCA,2022-02-03,10,NA,2,2022,2022_2,106,1,4.525212264150944,2.3260914878146455,fixed,50,50,50,NA,519,depletion
TECR.20191014.01,TECR,2019-10-14,01,NA,10,2019,2019_10,94,1,2.0358030303030303,0.9388738891123579,fixed,27,24,13,NA,520,depletion
TECR.20191015.05,TECR,2019-10-15,05,NA,10,2019,2019_10,95,1,2.0358030303030303,0.9388738891123579,fixed,53,26,26,NA,521,depletion
TECR.20191016.06,TECR,2019-10-16,06,NA,10,2019,2019_10,100,1,2.0358030303030303,0.9388738891123579,fixed,53,38,20,NA,522,depletion
TECR.20210601.01,TECR,2021-06-01,01,SALFON,6,2021,2021_6,97,1,2.0358030303030303,0.9388738891123579,fixed,5,12,9,NA,523,no depletion
TECR.20210601.01,TECR,2021-06-01,01,NA,6,2021,2021_6,97,1,2.0358030303030303,0.9388738891123579,fixed,50,8,11,NA,524,depletion
TECR.20210603.05,TECR,2021-06-03,05,SALFON,6,2021,2021_6,90,1,2.0358030303030303,0.9388738891123579,fixed,23,24,18,NA,525,depletion
TECR.20210604.06,TECR,2021-06-04,06,SALFON,6,2021,2021_6,98,1,2.0358030303030303,0.9388738891123579,fixed,17,27,14,NA,526,depletion
TECR.20220518.06,TECR,2022-05-18,06,SALFON,5,2022,2022_5,90,1,2.0358030303030303,0.9388738891123579,fixed,15,26,13,NA,527,depletion
WALK.20160329.01,WALK,2016-03-29,01,NA,3,2016,2016_3,119,1,3.4298,0.8229173213129174,fixed,93,44,10,NA,528,depletion
WALK.20161102.01,WALK,2016-11-02,01,NA,11,2016,2016_11,NA,1,3.4298,0.8229173213129174,fixed,83,20,10,NA,529,depletion
WALK.20170314.01,WALK,2017-03-14,01,NA,3,2017,2017_3,NA,NA,3.4298,0.8229173213129174,fixed,164,33,18,NA,530,depletion
WALK.20170315.03,WALK,2017-03-15,03,NA,3,2017,2017_3,NA,NA,3.4298,0.8229173213129174,fixed,112,35,18,NA,531,depletion
